"Feature","v2.fresh.N","v2.frozen.N","v2.fresh.mean","v2.frozen.mean","v2.tt.log.Pval.fresh.vs.frozen","v3.fresh.N","v3.frozen.N","v3.fresh.mean","v3.frozen.mean","v3.tt.log.Pval.fresh.vs.frozen","v4.fresh.N","v4.frozen.N","v4.fresh.mean","v4.frozen.mean","v4.tt.log.Pval.fresh.vs.frozen","v67.fresh.N","v67.frozen.N","v67.fresh.mean","v67.frozen.mean","v67.tt.log.Pval.fresh.vs.frozen","glm.std.Type.Coef","glm.std.Type.Pval","glm.std.Type.adjPval","glm.log.Type.Coef","glm.log.Type.Pval","glm.log.Type.adjPval"
"Unassigned.p.unassigned.c.unassigned.o.unassigned.f.unassigned.g.unassigned","3","3","24.3137393753292","31.5505586999235","0.21226661166675","3","3","12.7226382941679","14.3909599952423","0.431401825288132","3","3","10.8589797314942","12.7037025920635","0.0998818433760876","3","3","24.453022847454","28.3477330127927","0.174214452525","3.66114351289418","0.0774224291911887",0.726763488335127,"0.0904511976552321","0.0605743958665227",0.68321551465382
"k.Bacteria.p.Actinobacteria.c.Actinobacteria.o.Actinomycetales.f.Actinomycetaceae.g.Actinomyces","3","3","0.104704898373889","0.130237440227506","0.707062803973412","3","3","0.0173131227623123","0.023185344142098","0.184504539027922","3","3","0.143736505825768","0.148188508767575","0.631106394577465","3","3","0.0905477654213465","0.102535251487314","0.657175001492526","0.0119610630602942","0.455891981572987",0.993130938146275,"-0.064403456343107","0.484388873223468",0.836671690113263
"k.Bacteria.p.Actinobacteria.c.Actinobacteria.o.Actinomycetales.f.Actinomycetaceae.g.Mobiluncus","3","3","1.49936396613967","0.628241970199203","0.234140533139602","3","3","0.158918096809099","0.068588393680764","0.422649730810374","3","3","2.23660557268809","0.848184197464013","0.229752704066215","3","3","1.21974223151683","0.533145361705581","0.194083481356787","-0.759117486026032","0.126185605053491",0.726763488335127,"-0.310999025566197","0.0158866438972161",0.68321551465382
"k.Bacteria.p.Actinobacteria.c.Actinobacteria.o.Actinomycetales.f.Actinomycetaceae.g.Varibaculum","3","3","0.10651740876919","0.161523172475608","0.658706772050918","3","3","0.01","0.0106925342042644","0.422649730810374","3","3","0.947802627450089","1.51076872465181","0.230379470188942","3","3","1.10627933135615","1.58886645405419","0.520459100406585","0.27531287945261","0.235653303561416",0.839514893937545,"0.0819081336521624","0.333607499366137",0.8239886997249
"k.Bacteria.p.Actinobacteria.c.Actinobacteria.o.Corynebacteriales.f.Corynebacteriaceae.g.Corynebacterium","3","3","0.01","0.01","NaN","3","3","0.0233855588428478","0.0126316299762045","0.42981147464284","3","3","0.123127866664101","0.0395446737583397","0.382708565761102","3","3","0.136864456320038","0.0515851884531045","0.570592928948974","-0.0449040974098345","0.140252603012042",0.726763488335127,"-0.186649709601262","0.0861614757286408",0.701600588076075
"k.Bacteria.p.Actinobacteria.c.Actinobacteria.o.Corynebacteriales.f.Corynebacteriaceae.g.Corynebacterium_1","3","3","1.64332477783854","2.22216344157237","0.947749907285376","3","3","0.406109625217198","0.425851940752955","0.452598557867064","3","3","1.39102475939731","1.96906400069026","0.877502227136792","3","3","2.35809146104208","2.85443339293165","0.789755764492794","0.418240538113028","0.198635663281633",0.831214331980736,"-0.119434170431604","0.320639903456536",0.8239886997249
"k.Bacteria.p.Actinobacteria.c.Actinobacteria.o.Propionibacteriales.f.Propionibacteriaceae.g.Propionibacterium","3","3","0.0196037686960034","0.0303508112685714","0.70199718009528","3","3","0.01","0.01","NaN","3","3","0.0104101983514128","0.01","0.422649730810374","3","3","0.0344980672938671","0.0296773025963639","0.598572614025126","0.00137901988091298","0.762397341341486",0.993130938146275,"-0.0142685371108701","0.851506357146764",0.981172928994665
"k.Bacteria.p.Actinobacteria.c.Coriobacteriia.o.Coriobacteriales.f.Coriobacteriaceae.g.Adlercreutzia","3","3","0.0246818887975173","0.0285217119171249","0.977321119294992","3","3","0.0125260268886751","0.0129086436579103","0.422649730810374","3","3","0.0360475953147144","0.0423390942045335","0.422649730810374","3","3","0.0743748881800703","0.0640691759280517","0.338318178077833","5.20566316608257e-05","0.997053646159288",0.997053646159288,"-0.0198393610985474","0.815462008858944",0.981172928994665
"k.Bacteria.p.Actinobacteria.c.Coriobacteriia.o.Coriobacteriales.f.Coriobacteriaceae.g.Collinsella","3","3","0.050099191312451","0.0596043194586199","0.274943252062369","3","3","0.21239247631445","0.19082073312678","0.714918322213831","3","3","0.261869793207264","0.224285885314443","0.226266783497094","3","3","0.01","0.01","NaN","-0.0124126307335803","0.775877651597014",0.993130938146275,"-0.00569707701301664","0.96924641663402",0.997539395672497
"k.Bacteria.p.Actinobacteria.c.Coriobacteriia.o.Coriobacteriales.f.Coriobacteriaceae.g.Eggerthella","3","3","0.0752503822531258","0.0579012442403674","0.904741919584761","3","3","0.0196631475679714","0.0116620820902344","0.496471504314525","3","3","0.145472972842533","0.139796035927945","0.751855841097379","3","3","0.251110256556019","0.260610281353941","0.565401493993534","-0.00538177890179037","0.918537714897529",0.993130938146275,"-0.0557916851078781","0.661487218262753",0.942619286024423
"k.Bacteria.p.Bacteroidetes.c.Bacteroidia.o.Bacteroidales.f.Bacteroidaceae.g.Bacteroides","3","3","12.812365088326","11.5699045336586","0.860599942826317","3","3","10.6081446616175","10.4381817688131","0.996135451759394","3","3","13.5380507675363","11.4837494010679","0.745944155623209","3","3","19.4133146343103","18.7200633508347","0.966585191214243","-1.03999402435396","0.54738352813845",0.993130938146275,"-0.0139496041349933","0.719501008769072",0.976465654758026
"k.Bacteria.p.Bacteroidetes.c.Bacteroidia.o.Bacteroidales.f.Porphyromonadaceae.g.Parabacteroides","3","3","2.0295433331684","2.44328416653191","0.664748112585116","3","3","1.50838905188428","2.01645471679775","0.585980240517","3","3","1.60268386873924","1.95867408456953","0.601583075083204","3","3","1.84364417386118","1.9599648947703","0.663997866293428","0.348529358754098","0.197832609070591",0.831214331980736,"0.051615087464767","0.326582947187057",0.8239886997249
"k.Bacteria.p.Bacteroidetes.c.Bacteroidia.o.Bacteroidales.f.Porphyromonadaceae.g.Porphyromonas","3","3","0.0537157505373602","0.116979516175315","0.790898795171298","3","3","0.924647278423612","0.902656045951644","0.505794916878305","3","3","3.6241733162065","5.32965257670681","0.0589424018327815","3","3","0.468653463907635","1.01391339311594","0.154946356973557","0.573002930718648","0.43933814457684",0.993130938146275,"0.155167306351592","0.440931037937759",0.8239886997249
"k.Bacteria.p.Bacteroidetes.c.Bacteroidia.o.Bacteroidales.f.Prevotellaceae.g.Prevotella","3","3","1.66803903997768","1.73443938370839","0.714782466294361","3","3","2.4626424635906","2.52347670779571","0.652871094328987","3","3","2.15481966753179","2.17603221103152","0.610767382671704","3","3","2.93664495466475","3.1404419165011","0.627959944723741","0.0880610233179756","0.795296971358375",0.993130938146275,"-0.0775036041169581","0.186697045581125",0.784675352182801
"k.Bacteria.p.Bacteroidetes.c.Bacteroidia.o.Bacteroidales.f.Prevotellaceae.g.Prevotella_6","3","3","7.7015784858575","6.57818225364527","0.422649730810374","3","3","5.25579748586137","3.6268983886114","0.20450154074448","3","3","7.42166891250263","5.480947460253","0.422649730810374","3","3","11.1319003261849","8.30900354405364","0.344665351597851","-1.87897839096078","0.218086483996489",0.831214331980736,"-0.0637820067929092","0.114231558979304",0.784675352182801
"k.Bacteria.p.Bacteroidetes.c.Bacteroidia.o.Bacteroidales.f.Rikenellaceae.g.Alistipes","3","3","0.311320799830129","0.316221730349554","0.702894248151191","3","3","0.692814642494391","0.657083227575338","0.340149681153397","3","3","0.453413060770197","0.429833877024943","0.434859299563011","3","3","0.811689606953397","0.81474412548624","0.606107756475883","-0.0128387874030099","0.827640554646011",0.993130938146275,"-0.0273206393821419","0.227728595847828",0.811283122707887
"k.Bacteria.p.Firmicutes.c.Bacilli.o.Bacillales.f.Family_XI.g.Gemella","3","3","0.34650981451236","0.180585152544117","0.815448095192622","3","3","0.420193332825009","0.211320798636156","0.598000680858816","3","3","0.22183800623053","0.119346310642433","0.885391431826816","3","3","0.170132536792145","0.0902375634797469","0.520328676864228","-0.139295966264398","0.0733756690001683",0.726763488335127,"-0.0547771601898665","0.357491965818711",0.8239886997249
"k.Bacteria.p.Firmicutes.c.Bacilli.o.Bacillales.f.Staphylococcaceae.g.Staphylococcus","3","3","0.109752467844681","0.142993459560144","0.728575866176889","3","3","0.197908768852534","0.261587055379547","0.833701243254523","3","3","0.362441423282254","0.190393458783307","0.358096453892415","3","3","0.0945568687862849","0.123708639967167","0.752535484478389","-0.0114942287688976","0.836484819032875",0.993130938146275,"-0.165495605392303","0.151111627312568",0.784675352182801
"k.Bacteria.p.Firmicutes.c.Bacilli.o.Lactobacillales.f.Aerococcaceae.g.Facklamia","3","3","0.0150364897233545","0.020871016855751","0.346706114936442","3","3","0.025683145761396","0.027016951272348","0.998166965433896","3","3","0.0118458925813577","0.0174028823246998","0.377578497035086","3","3","0.0129817768154325","0.0163890785499936","0.454760803937605","0.00403315603031294","0.0380449929300976",0.726763488335127,"0.0850015941840837","0.0422831498015806",0.68321551465382
"k.Bacteria.p.Firmicutes.c.Bacilli.o.Lactobacillales.f.Lactobacillaceae.g.Lactobacillus","3","3","0.0333042228041695","0.0253283133107241","0.422649730810374","3","3","0.0914949848020778","0.076213114746678","0.832041652568036","3","3","0.0342017027333567","0.031058014830859","0.422649730810374","3","3","0.0365930895073917","0.0388536205648535","0.422649730810374","-0.00603523409847025","0.690502667818152",0.993130938146275,"-0.0112983005583368","0.792708277844138",0.981172928994665
"k.Bacteria.p.Firmicutes.c.Bacilli.o.Lactobacillales.f.Streptococcaceae.g.Lactococcus","3","3","0.0168808487214132","0.01","0.422649730810374","3","3","0.0433127656922456","0.0449466388930926","0.544062035119655","3","3","0.0263392531704435","0.0327536832524765","0.422649730810374","3","3","0.0266432347440665","0.0236974239059183","0.422649730810374","-0.000444589069170373","0.951239447268522",0.993130938146275,"-0.0444088431435809","0.533867669203937",0.869441632703555
"k.Bacteria.p.Firmicutes.c.Bacilli.o.Lactobacillales.f.Streptococcaceae.g.Streptococcus","3","3","0.483923107842687","0.47466193181642","0.471167214023015","3","3","1.93155141787503","2.03212387230021","0.526433705182309","3","3","1.2869434675578","1.39262313312343","0.524295966327541","3","3","1.02020777466136","1.10704053565577","0.550146033957605","0.0709559262397375","0.693092504346923",0.993130938146275,"-0.209303666930297","0.0493142029135418",0.68321551465382
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Family_XI.g.Anaerococcus","3","3","1.58888523296079","1.29174930453762","0.878363415557643","3","3","7.48761050883614","9.15123306016704","0.1204189170393","3","3","6.67448180404966","9.22028750507885","0.109879297905414","3","3","0.344338694831109","0.40394209456467","0.669603126175107","0.992973930917617","0.33923832220841",0.993130938146275,"0.0199458703915098","0.890722104678334",0.995512940522844
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Family_XI.g.Ezakiella","3","3","0.0355242439322978","0.04768210355553","0.773879389274328","3","3","0.706764531014862","1.26903706584007","0.165345123654996","3","3","1.65700568820428","2.90286838736266","0.105374850440034","3","3","1.07677829260898","2.03484921993758","0.0550482542551207","0.694591005233855","0.0242770419566802",0.726763488335127,"0.190049767415459","0.206493513732316",0.784675352182801
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Family_XI.g.Finegoldia","3","3","12.1057524946269","9.27150014574971","0.750687032072544","3","3","16.6400488500925","14.2497191465087","0.971157170001748","3","3","11.2041333181476","9.26147373185281","0.755184858086756","3","3","7.2845970763619","5.81236649887292","0.781498747967072","-2.15986805406118","0.29007912505811",0.918583896017348,"-0.0558383713772034","0.462590147213979",0.8239886997249
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Family_XI.g.Murdochiella","3","3","0.143695921904336","0.144165183000288","0.574870652476158","3","3","1.64363026844516","1.69219723070579","0.441356458893055","3","3","1.8190996543362","1.54467227855178","0.33281503417283","3","3","0.0435977584217324","0.04951691512143","0.623956660647846","-0.054867998932033","0.903415759158729",0.993130938146275,"-0.214985865274463","0.0572758845903153",0.68321551465382
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Family_XI.g.Parvimonas","3","3","0.852145300318245","0.684620713227666","0.232252165664211","3","3","0.491436455628996","0.0586894017728967","0.401408165189375","3","3","0.659730108662493","0.4963118151946","0.185533634242891","3","3","0.870629580103244","0.600609177772604","0.185061320374523","-0.258427584186303","0.115326586966413",0.726763488335127,"-0.252028117181892","0.177272227414317",0.784675352182801
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Family_XI.g.Peptoniphilus","3","3","8.44758100842626","8.14116977890823","0.822550093964989","3","3","3.68458205301735","3.92210640440628","0.786148973266699","3","3","7.04820378636526","7.02236079939975","0.947359371177206","3","3","5.25880910188168","5.85513237258547","0.633246535047067","0.125398351402296","0.855767650322535",0.993130938146275,"0.0109536030522981","0.7985625021755",0.981172928994665
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Family_XIII.g.Mogibacterium","3","3","0.01","0.01","NaN","3","3","0.0316071400891828","0.03301432203842","0.183868802427371","3","3","0.0151274793926603","0.0148884677285923","0.422649730810374","3","3","0.0217046666719143","0.0211481447312507","0.183503481673137","0.000152912086126367","0.9731125773092",0.993130938146275,"0.000194767411936619","0.997539395672497",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Anaerostipes","3","3","0.859868101736293","0.670617694097652","0.331715201995404","3","3","0.400538830357236","0.342361855715066","0.691812932174649","3","3","0.666613043489884","0.524995386560434","0.589769178900638","3","3","0.657269667708571","0.508304026699571","0.118495026882056","-0.134502670054815","0.130056973978623",0.726763488335127,"-0.0361852867902277","0.586543025426047",0.915752093366991
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Blautia","3","3","1.0946613448287","1.14060365640304","0.666375519548348","3","3","5.16771618229711","3.88650881297836","0.442411769476038","3","3","2.97668438208223","3.06681623721588","0.795593539966826","3","3","1.02290112830732","0.962510832109544","0.419438162877222","-0.301380874702136","0.733081762561154",0.993130938146275,"-0.0727885229337885","0.333351535061536",0.8239886997249
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Dorea","3","3","0.285854210410709","0.254706507658733","0.421455128662644","3","3","1.25443273528616","1.44417822023543","0.699226036602312","3","3","0.400904221971472","0.432134671208246","0.62759758161693","3","3","0.343512725680742","0.339263159276992","0.543593683000724","0.0463946662575809","0.882691298591811",0.993130938146275,"-0.064223153058072","0.610501395577994",0.915752093366991
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Eubacterium_hallii_group","3","3","0.40863569623443","0.319244656922711","0.396160557376438","3","3","0.370627771567849","0.339292598016669","0.61857451705424","3","3","0.184916154068649","0.165945005510587","0.730908336373372","3","3","0.239118780929928","0.213733619076075","0.320442630019527","-0.0412706308187037","0.467107120980347",0.993130938146275,"-0.0780691973090008","0.425163614661071",0.8239886997249
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Fusicatenibacter","3","3","0.738816211046408","0.804691823786573","0.534975067644668","3","3","0.01","0.01","NaN","3","3","0.8500089144132","0.924300859667037","0.509769207316465","3","3","0.649859479271441","0.653943447849213","0.455529267613592","0.0360628816429432","0.788487215702404",0.993130938146275,"-0.122901555282764","0.50147727412863",0.840711900745056
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Hungatella","3","3","0.01","0.01","NaN","3","3","0.214799070106529","0.297202434996907","0.501686402089317","3","3","0.181113291403457","0.28484797858173","0.552108845476652","3","3","0.0132774259096905","0.0128248467873724","0.422649730810374","0.0464213682365833","0.552365934840916",0.993130938146275,"0.0240751925563761","0.860678007890057",0.981172928994665
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Lachnoclostridium","3","3","3.79935900726265","3.89946006251022","0.337832087740339","3","3","3.89410884645354","3.49562033411585","0.975485088363436","3","3","4.58192050483055","4.40158910296345","0.836061336811785","3","3","3.82044234558585","3.24835750994594","0.663969589803037","-0.262700923649286","0.362758264321204",0.993130938146275,"0.000441893048783387","0.991161360832323",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Pseudobutyrivibrio","3","3","0.0898185432496947","0.0719519329641763","0.501137639660922","3","3","0.129819438788412","0.108360432452929","0.491725993589319","3","3","0.01","0.01","NaN","3","3","0.104997355375427","0.0873530661255371","0.510494411076964","-0.0142424764677231","0.47536229569935",0.993130938146275,"-0.122990225035943","0.397658338491595",0.8239886997249
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Roseburia","3","3","0.317726812246423","0.361181847601544","0.999381221092616","3","3","0.301188257774321","0.342376277051062","0.422649730810374","3","3","0.37935026681446","0.423994748100314","0.607209747780601","3","3","0.316886647823139","0.345623235173608","0.640314110564741","0.0395060308170465","0.384844086818428",0.993130938146275,"-0.0304573211771342","0.837182499214782",0.981172928994665
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Tyzzerella","3","3","0.912544291918763","0.76477412783725","0.699114852765909","3","3","1.13754401036596","0.914989663322059","0.749964794502353","3","3","0.828878061093206","0.696327377642164","0.763158266757539","3","3","0.140968005212402","0.133595090522936","0.677434849673032","-0.12756202731648","0.519165072664088",0.993130938146275,"0.0639247452147467","0.392656579334384",0.8239886997249
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.unassigned","3","3","0.01","0.01","NaN","3","3","2.45162954408233","3.22275377583436","0.162856906892868","3","3","0.192933443748433","0.143234982525418","0.434814406814175","3","3","0.145189783973733","0.103272934216491","0.422649730810374","0.169877230192942","0.511573492286864",0.993130938146275,"-0.00401241356769529","0.986929741676874",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Ruminococcaceae.g.Faecalibacterium","3","3","0.729535522850566","0.825448921277963","0.868808813459581","3","3","1.77403051617088","1.92710246394959","0.575198286845434","3","3","0.0747229007436369","0.0873234994362954","0.792323693361824","3","3","0.01","0.010376351572585","0.422649730810374","0.065490574117838","0.812058914193368",0.993130938146275,"-0.0114826464296532","0.916214758402309",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Ruminococcaceae.g.Flavonifractor","3","3","0.0993412102227302","0.107757293792149","0.755552794381229","3","3","0.247672235064713","0.236465400006444","0.707956196148672","3","3","0.182248199625922","0.212036472890258","0.244513262390727","3","3","0.0273145150055741","0.0167400022394201","0.0758370609625151","0.00410575225233314","0.827061200744212",0.993130938146275,"-0.0411409780869499","0.450621480649451",0.8239886997249
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Ruminococcaceae.g.Intestinimonas","3","3","0.0183447082394103","0.0246896335894439","0.939908949358316","3","3","0.031148132091233","0.0329505234022903","0.291052867037805","3","3","0.0268713971876332","0.0267272618408482","0.643987085678341","3","3","0.019208874528988","0.0195079601916368","0.938276736212431","0.00207556674423865","0.727840474125649",0.993130938146275,"0.0386552511408435","0.682879110488932",0.949368519460222
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Ruminococcaceae.g.Ruminiclostridium_6","3","3","0.0156982560594322","0.013832078327681","0.470194898049719","3","3","0.0200688153949755","0.0169253420426435","0.575419795681372","3","3","0.0183995218357797","0.0185244908528319","0.920531257026563","3","3","0.01","0.01","NaN","-0.00122117051675776","0.552397852886112",0.993130938146275,"-0.0413546606628562","0.432467920944771",0.8239886997249
"k.Bacteria.p.Firmicutes.c.Erysipelotrichia.o.Erysipelotrichales.f.Erysipelotrichaceae.g.Coprobacillus","3","3","0.0674486742423921","0.256828947942701","0.487430160155398","3","3","0.0688942024150809","0.252530656267001","0.424274701537756","3","3","0.01","0.01","NaN","3","3","0.0958228841447728","0.311557244611049","0.531068026727507","0.147187772004626","0.0704923074335889",0.726763488335127,"0.151743623393166","0.24670005945774",0.8239886997249
"k.Bacteria.p.Firmicutes.c.Erysipelotrichia.o.Erysipelotrichales.f.Erysipelotrichaceae.g.Dielma","3","3","0.0499275911309614","0.0558705327589616","0.777777697466264","3","3","0.0697273853587583","0.0793416216467318","0.822638121813258","3","3","0.01","0.01","NaN","3","3","0.0111164713153197","0.0103261291406171","0.489818577284784","0.00369170893531774","0.576327255046555",0.993130938146275,"0.0140669681601152","0.741334248194288",0.981172928994665
"k.Bacteria.p.Firmicutes.c.Erysipelotrichia.o.Erysipelotrichales.f.Erysipelotrichaceae.g.Erysipelatoclostridium","3","3","0.526702600842337","0.44866041206079","0.427313194431226","3","3","0.632013992628873","0.611277420187124","0.965499349026157","3","3","0.01","0.0110835087263084","0.422649730810374","3","3","0.402727455154971","0.4116243720557","0.312303496129445","-0.0221995838990644","0.878711670039244",0.993130938146275,"0.00741130403401073","0.966327971058996",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Negativicutes.o.Selenomonadales.f.Acidaminococcaceae.g.Phascolarctobacterium","3","3","0.65604112150428","0.654558343547729","0.659433031627191","3","3","0.846696698313017","0.932872373878706","0.427244311895527","3","3","0.0304937778330862","0.0267178652958666","0.885212491134049","3","3","0.0286277352294708","0.0258909064292527","0.767745791695034","0.0195450390679248","0.899270074312713",0.993130938146275,"0.021008018129455","0.65118655268919",0.942619286024423
"k.Bacteria.p.Firmicutes.c.Negativicutes.o.Selenomonadales.f.Veillonellaceae.g.Dialister","3","3","0.0825193622399495","0.105962525170691","0.08127907120577","3","3","1.07315951875976","1.29316456443025","0.618392816939873","3","3","1.285392830553","1.53920954013998","0.361156542235364","3","3","0.121810408965389","0.156136848950442","0.251065278767187","0.132897839543317","0.119220645492573",0.726763488335127,"0.0826843187732403","0.0719174225951389",0.68321551465382
"k.Bacteria.p.Firmicutes.c.Negativicutes.o.Selenomonadales.f.Veillonellaceae.g.Negativicoccus","3","3","0.207311251301248","0.265366437954278","0.636352765926994","3","3","0.704711114538962","0.540488616870547","0.589595144085767","3","3","0.688827410767355","0.537195049714172","0.612238056261545","3","3","0.0256112036527769","0.0196238235295515","0.498409663588138","-0.0659467630479487","0.569875713175784",0.993130938146275,"-0.191479622726025","0.200955846826631",0.784675352182801
"k.Bacteria.p.Fusobacteria.c.Fusobacteriia.o.Fusobacteriales.f.Fusobacteriaceae.g.Fusobacterium","3","3","0.248379224084321","0.574507060976851","0.971724302221347","3","3","0.0116909887211052","0.0112548814889922","0.422649730810374","3","3","2.97635837546369","3.00787687719259","0.757428977696017","3","3","4.36611691512266","4.18966782629476","0.154378503489507","0.0451902856403516","0.970141311538584",0.993130938146275,"-0.0405631414734121","0.854343515890397",0.981172928994665
"k.Bacteria.p.Proteobacteria.c.Betaproteobacteria.o.Burkholderiales.f.Alcaligenaceae.g.Parasutterella","3","3","0.0817287898291359","0.0742789258485566","0.185485871751788","3","3","0.0765010909573842","0.07973819436942","0.506880849468412","3","3","0.0914695028335224","0.0811914598348035","0.753181128834521","3","3","0.01","0.01","NaN","-0.00362270089181561","0.84338697407457",0.993130938146275,"-0.0628417586803577","0.608848214786125",0.915752093366991
"k.Bacteria.p.Proteobacteria.c.Deltaproteobacteria.o.Desulfovibrionales.f.Desulfovibrionaceae.g.Bilophila","3","3","0.097878359203865","0.200646877836243","0.313108844224256","3","3","0.0966911203514526","0.134306565564263","0.529245050274741","3","3","0.0901545309196879","0.102538175418558","0.203440150145774","3","3","0.0146589446287384","0.0120072083871202","0.605861249524422","0.0375289680256102","0.257687257927251",0.864010217756077,"0.116551994378408","0.426213712622154",0.8239886997249
"k.Bacteria.p.Proteobacteria.c.Epsilonproteobacteria.o.Campylobacterales.f.Campylobacteraceae.g.Campylobacter","3","3","5.72503354855005","4.66614418666622","0.545557879192356","3","3","4.22319666560532","3.6493530028113","0.472359524749708","3","3","3.48200264538691","2.73775752444092","0.500485821043608","3","3","0.0275094897443657","0.0239267761800343","0.528181424961484","-0.595140214797042","0.583201075708852",0.993130938146275,"0.115772772134433","0.148577346633714",0.784675352182801
"k.Bacteria.p.Proteobacteria.c.Gammaproteobacteria.o.Enterobacteriales.f.Enterobacteriaceae.g.EscherichiaShigella","3","3","1.50821885569516","0.86658142366877","0.422649730810374","3","3","2.71713889608407","2.37802755003309","0.659424441100178","3","3","1.99086337338674","0.841069385696437","0.422649730810374","3","3","3.20535370253536","1.71788480783578","0.938936012854794","-0.904502915116816","0.11969844555972",0.726763488335127,"-0.0464461708564962","0.376305701687589",0.8239886997249
"k.Bacteria.p.Proteobacteria.c.Gammaproteobacteria.o.Pasteurellales.f.Pasteurellaceae.g.Haemophilus","3","3","0.176923161720135","0.166333688775807","0.57516913741261","3","3","0.0285633603911934","0.0303605056053718","0.422649730810374","3","3","0.0964634584613181","0.0994838845709465","0.384685760090798","3","3","0.0791203067127654","0.0887829291944697","0.581715345279522","0.000972680215295691","0.975707588354235",0.993130938146275,"-0.0542153797349584","0.390856977473434",0.8239886997249
"k.Bacteria.p.Synergistetes.c.Synergistia.o.Synergistales.f.Synergistaceae.g.Jonquetella","3","3","0.0998835882437759","0.0412953063427283","0.486426939059831","3","3","0.0214201198691798","0.0132549107600424","0.424347170024179","3","3","0.01","0.01","NaN","3","3","0.0619865966644543","0.039437033729083","0.564881760368869","-0.0223257634863891","0.218740613679141",0.831214331980736,"-0.190358104193179","0.166202873244584",0.784675352182801
